datetime,adj close,close,high,low,open,volume,SMA_8,SMA_40,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_40_2.0_2.0,BBM_40_2.0_2.0,BBU_40_2.0_2.0,BBB_40_2.0_2.0,BBP_40_2.0_2.0,OBV,ATRr_14,STOCHRSIk_14_14_3_3,STOCHRSId_14_14_3_3,CCI_20_0.015,ADX_14,ADXR_14_2,DMP_14,DMN_14,AROOND_14,AROONU_14,AROONOSC_14,WILLR_14,Target
2022-12-12 18:30:00+00:00,94.5999984741211,94.5999984741211,94.79999542236328,94.0,94.5,364966,94.35150051116943,95.28329982757568,56.2605738335589,-0.47714700417961353,0.33686075062308163,-0.8140077548026952,86.48127355266321,95.28329982757568,104.08532610248814,18.47548582142008,0.4611849969476843,-1712378.0,1.816473243798477,17.162618347802578,27.908270507546824,-7028.627102490123,39.79118828455383,40.089260166778764,36.80720686430115,17.11712412968985,71.42857142857143,28.57142857142857,-42.85714285714286,-50.000073359498224,1
2022-12-12 19:30:00+00:00,95.5,95.5,95.60000610351562,94.42799377441406,94.5999984741211,597132,94.53900051116943,95.07629985809328,59.03143241489071,-0.35980157518577016,0.3633649436935401,-0.7231665188793103,86.71566649231535,95.07629985809328,103.43693322387121,17.58720812285847,0.5253389978587644,-1115246.0,1.770440321320126,23.312505153831196,23.740252815001153,-7464.483856728192,39.826342204693844,39.934800069707684,38.30096564556865,16.30418530254648,64.28571428571428,21.42857142857143,-42.85714285714285,-32.69236694421011,0
2022-12-12 20:30:00+00:00,95.5,95.5,95.8000030517578,95.20000457763672,95.60000610351562,719752,94.78900051116943,94.8025999069214,59.031432414890716,-0.26376397041640587,0.3675220387703235,-0.6312860091867294,87.29605991539331,94.8025999069214,102.30913989844949,15.836147951423523,0.5464528327209133,-1115246.0,1.68683733223448,31.073374742799484,23.849499414811085,-7297.8884909022245,39.926089401486074,39.85863884301995,38.17420304684019,15.888175332253121,57.14285714285714,14.28571428571429,-42.85714285714285,-32.69236694421011,1
2022-12-13 14:30:00+00:00,98.10000610351562,98.10000610351562,101.4000015258789,97.70000457763672,99.5999984741211,2094227,95.41400051116943,94.6076000213623,66.2044417086098,0.02189291873365562,0.5225431423363079,-0.5006502236026523,87.92356655844083,94.6076000213623,101.29163348428378,14.130013786233302,0.7612498951065134,978981.0,1.9877776317805105,54.09443142535163,36.160103773994095,-5648.004086521124,41.3695444501372,40.59794332741552,50.244415510087,12.508367974703893,50.0,100.0,50.0,-35.10632858173637,0
2022-12-13 15:30:00+00:00,95.61199951171876,95.61199951171876,98.1999969482422,95.4000015258789,98.10000610351562,691325,95.55300045013428,94.39319992065431,56.08494813347211,0.046975221500119346,0.43810035608221737,-0.391125134582098,88.46214347366502,94.39319992065431,100.3242563676436,12.566702796334601,0.6027472594433946,287656.0,2.0457931882507094,48.09803137456706,44.421945847572715,-5543.029705954821,41.284887311713234,40.60548835659965,45.31751399114368,19.336658554064083,42.85714285714286,92.85714285714286,50.0,-61.574479517107946,0
2022-12-13 16:30:00+00:00,93.0,93.0,95.8000030517578,93.0,95.6999969482422,677831,95.16550064086914,94.12319984436037,47.82085445855128,-0.1422733652615591,0.19908141545643115,-0.34135478071799025,89.02400928664451,94.12319984436037,99.22239040207623,10.83514067976385,0.3898648881967357,-390175.0,2.099665321358359,35.60196746802575,45.93147675598148,-5605.138696420656,39.976588961916725,40.67306670602696,40.98899596882921,25.676736851566748,35.71428571428571,85.71428571428572,50.000000000000014,-89.36170385454804,1
2022-12-13 17:30:00+00:00,94.30999755859376,94.30999755859376,94.39999389648438,92.60000610351562,93.0,533368,95.12925052642822,93.9309497833252,51.667402186342045,-0.18442247140910695,0.12554584744710667,-0.3099683188562136,89.51617834738022,93.9309497833252,98.34572121927019,9.400035762714502,0.5429294903222351,143193.0,2.078259783616244,13.474268749185095,32.391422530592635,-5621.897524494021,38.572310869586595,39.92859909064991,38.44668983552812,25.46246196033492,28.57142857142857,78.57142857142857,50.0,-75.42556187640854,0
2022-12-13 18:30:00+00:00,93.5,93.5,94.5999984741211,93.4000015258789,94.39999389648438,524966,95.01525020599365,93.69844989776612,49.24984403679589,-0.27995878464432167,0.024007627369513562,-0.30396641201383523,90.34885342906668,93.69844989776612,97.04804636646557,7.149737209856027,0.4703770439781994,-381773.0,2.0155267239466683,9.565665348255283,19.54730052182204,-5750.229889788271,37.33367809119765,38.65513352655719,37.518183943400025,24.376948603592176,21.42857142857143,71.42857142857143,50.0,-84.04255578182209,1
2022-12-13 19:30:00+00:00,93.9000015258789,93.9000015258789,94.5999984741211,93.4000015258789,93.5999984741211,718243,94.92775058746338,93.69844989776612,50.482056298851724,-0.31970980537509774,-0.012594714689010023,-0.3071150906860877,90.34885342906668,93.69844989776612,97.04804636646557,7.149737209856027,0.5300859566213716,336470.0,1.957274597110634,14.390987348983533,12.476973815474636,-5867.206920618678,36.18351908269363,37.37791497614011,35.871287010953374,23.30689889281112,14.28571428571429,64.28571428571428,49.999999999999986,-79.78722109088962,1
2022-12-13 20:30:00+00:00,94.0,94.0,94.79800415039062,93.9000015258789,94.0,674702,94.74025058746338,93.7159498214722,50.80364257122728,-0.33923326464594084,-0.025694539167882502,-0.31353872547805833,90.36757955448341,93.7159498214722,97.06432008846097,7.145785265725604,0.5424161839758623,1011172.0,1.8816123133535685,12.824808410191238,12.260487035810018,-5863.728288836663,35.18870954876693,36.26119381998229,35.39903819927293,22.510568620715528,7.14285714285714,57.14285714285714,50.0,-78.72340770909611,1
2022-12-14 14:30:00+00:00,94.0999984741211,94.0999984741211,94.89999389648438,93.0,94.39999389648438,582310,94.56525039672852,93.73594970703127,51.14532739568478,-0.3426864297898362,-0.02331816344942228,-0.31936826634041393,90.38821537295256,93.73594970703127,97.08368404110998,7.142903751531715,0.5543724099287007,1593482.0,1.8829252835771975,16.26172079133864,14.492505516837802,-6389.734311824186,33.742152600369145,34.96283584153139,32.84221632037818,24.306032525711796,0.0,50.0,50.0,-82.95462328544441,1
2022-12-14 15:30:00+00:00,94.5,94.5,94.73400115966795,93.4000015258789,94.0,492399,94.11524963378906,93.76344966888429,52.5645443073653,-0.3095776889659305,0.007832461899586751,-0.31741015086551727,90.40897187809914,93.76344966888429,97.11792745966945,7.155192780622167,0.6097861391628576,2085881.0,1.8437163085923298,20.037712169203786,16.374747123577887,-6753.0927071911565,32.398921148285496,33.79381534852621,31.14148199902502,23.04734452094537,64.28571428571428,42.85714285714286,-21.428571428571416,-78.40914903596482,0
2022-12-14 16:30:00+00:00,94.39800262451172,94.39800262451172,95.10000610351562,93.6999969482422,94.44400024414062,390239,93.96350002288818,93.83589973449708,52.14854092237972,-0.28824638421160387,0.023331013323130756,-0.3115773975347346,90.55766420618471,93.83589973449708,97.11413526280944,6.98716703860235,0.5857325358657213,1695642.0,1.8120229404981223,22.47629743706396,19.59191013253546,-6806.022426388946,31.31848637345462,32.53031948691188,30.86510861032956,21.773013072993045,57.14285714285714,35.71428571428571,-21.42857142857143,-79.56821072398657,1
2022-12-14 17:30:00+00:00,94.39999389648438,94.39999389648438,94.5,93.8000030517578,94.3000030517578,308928,94.13849925994873,93.89589958190918,52.156501657176165,-0.2680901165206535,0.03478982481126491,-0.3028799413319184,90.66805200397748,93.89589958190918,97.12374715984087,6.875374946732187,0.5780852104079534,2004570.0,1.7325925124798423,24.30977032012557,22.27459330879777,-6836.99479329733,30.31522551111166,31.35707332969858,29.97275272567801,21.14352310140169,50.0,28.57142857142857,-21.42857142857143,-79.54558262161738,0
2022-12-14 18:30:00+00:00,92.9000015258789,92.9000015258789,94.6020050048828,92.20000457763672,94.3000030517578,718080,93.96224975585938,93.91089973449706,45.95453408538981,-0.3689005219219865,-0.05281646447205446,-0.31608405744993207,90.70799796466,93.91089973449706,97.11380150433413,6.821150215560167,0.34219025726324687,1286490.0,1.7804073635345734,15.708456941532173,20.831508232907233,-6754.071190102879,28.359911714755828,29.83919904410522,27.079583241676268,25.532354354504147,100.0,21.42857142857143,-78.57142857142857,-92.39133499521503,0
2022-12-14 19:30:00+00:00,91.8000030517578,91.8000030517578,94.02400207519533,91.4000015258789,92.79999542236328,975366,93.7497501373291,93.91439971923828,42.009454278905615,-0.5314282047512222,-0.17227531784103212,-0.3591528869101901,90.72129795230816,93.91439971923828,97.10750148616839,6.800025931009617,0.16891179457877345,311124.0,1.8406640196618482,7.861445719035931,15.959890993564557,-6558.502106783672,26.57813568592123,28.446680598516444,24.318042912026907,26.037715899282137,100.0,14.28571428571429,-85.71428571428571,-95.99998474121108,0
